n,rt_qs,rt_ms,c_qs,c_ms
100000,34221,69619,1972088,815024
100000,31991,62115,2013784,815024
100000,28620,63275,2018244,815024
100000,29914,63396,1976791,815024
100000,49745,63731,1926255,815024
100000,27619,63830,1911248,815024
100000,30225,65056,2129304,815024
100000,29249,63105,2105288,815024
100000,29929,62359,1951360,815024
100000,31885,67643,2316272,815024
100000,30831,62747,2083837,815024
100000,31362,66387,1971256,815024
100000,29181,62749,1894191,815024
100000,29815,63220,1983290,815024
100000,33872,65245,1973293,815024
100000,30263,65595,2025452,815024
100000,30186,62780,1967176,815024
100000,34379,62220,2026142,815024
100000,28435,62549,2145050,815024
100000,28524,62157,1987737,815024
100000,29186,62855,2038996,815024
100000,29004,63573,1969594,815024
100000,29920,64408,2006401,815024
100000,29358,66743,1919802,815024
100000,32392,66002,2195733,815024
100000,31556,65896,1956775,815024
100000,31223,65909,1971576,815024
100000,30058,66704,1945810,815024
100000,32281,65484,1957758,815024
100000,30724,63116,1939280,815024
100000,30210,62573,1995510,815024
100000,30111,63459,1969076,815024
100000,34654,62842,2013768,815024
100000,30053,61929,2125357,815024
100000,31837,64197,2092643,815024
100000,30627,65358,2076153,815024
100000,32221,65970,2023883,815024
100000,32635,65891,2111168,815024
100000,32819,64543,2049473,815024
100000,29970,62854,1992837,815024
100000,31186,69178,2067782,815024
100000,34415,64100,1998626,815024
100000,30159,62361,1966878,815024
100000,28546,63401,1979224,815024
100000,34063,64736,2047268,815024
100000,32250,69381,2065521,815024
100000,31432,64743,2040359,815024
100000,32058,63884,2051049,815024
100000,31214,64350,2111297,815024
100000,32052,64722,2017899,815024
100000,30365,63830,1985411,815024
100000,29803,62011,2062018,815024
100000,29120,63146,2054418,815024
100000,29216,63989,2022893,815024
100000,29570,64187,1903206,815024
100000,32138,67701,1980370,815024
100000,32305,64923,1906188,815024
100000,33847,65015,1971109,815024
100000,31156,62942,2100853,815024
100000,29971,63812,1974829,815024
100000,28253,63862,1993387,815024
100000,31780,62991,2015514,815024
100000,30750,63537,1986591,815024
100000,33105,63525,2077049,815024
100000,29657,68770,2000145,815024
100000,32858,66810,2125202,815024
100000,31769,65256,2062747,815024
100000,31735,65180,2134578,815024
100000,31312,63819,1939147,815024
100000,29824,65827,1955619,815024
100000,31382,63984,2051536,815024
100000,30187,64047,1993959,815024
100000,31271,62229,2031522,815024
100000,28640,61976,1968429,815024
100000,29556,61934,1968689,815024
100000,29008,63321,2001067,815024
100000,29293,61932,2013698,815024
100000,30842,62904,2186962,815024
100000,29338,62142,2002949,815024
100000,28085,62939,1947014,815024
100000,29723,61635,1968936,815024
100000,31246,62842,2094371,815024
100000,30885,63911,2048180,815024
100000,30472,62175,2060800,815024
100000,30405,63680,1872786,815024
100000,29803,64099,2002614,815024
100000,34117,64494,1981219,815024
100000,30996,65503,1968231,815024
100000,33035,62467,2019539,815024
100000,32573,67004,2051801,815024
100000,30694,63432,2055588,815024
100000,30885,64552,1978688,815024
100000,29921,67508,2017929,815024
100000,64297,61901,2112600,815024
100000,30020,63730,1970712,815024
100000,31355,64982,2118521,815024
100000,30502,65685,1951712,815024
100000,35770,61864,1995747,815024
100000,27659,63579,2037580,815024
100000,29765,61983,2033910,815024
100000,29452,61707,1973610,815024
100000,28326,62741,1905080,815024
100000,33950,63098,2071658,815024
100000,28433,62707,2000621,815024
100000,29187,61673,2079280,815024
100000,28394,61967,2031935,815024
100000,28204,62052,1918302,815024
100000,30193,62601,2080624,815024
100000,30471,66457,1953790,815024
100000,30856,64724,1962071,815024
100000,33779,61867,2061090,815024
100000,29469,62768,1994354,815024
100000,28174,61542,1971260,815024
100000,30574,67193,2007806,815024
100000,34310,63187,2162490,815024
100000,33989,64097,1959088,815024
100000,31202,64875,2033062,815024
100000,32044,63682,2017105,815024
100000,32972,65682,2094163,815024
100000,31710,64694,2062262,815024
100000,30364,64519,1953527,815024
100000,29927,65424,1974414,815024
100000,32082,65971,2128210,815024
100000,33107,64038,2106762,815024
100000,32882,64628,2045661,815024
100000,30966,62439,1994919,815024
100000,28791,62876,2047856,815024
100000,29663,61982,2073487,815024
100000,31984,66422,1980252,815024
100000,30001,62605,2064095,815024
100000,31054,64629,2001099,815024
100000,30529,63316,2107975,815024
100000,30027,63077,1979223,815024
100000,30799,62712,2125561,815024
100000,31517,62644,1980315,815024
100000,30502,63479,2131474,815024
100000,29022,64436,1966538,815024
100000,30649,65933,1993617,815024
100000,31890,63952,2011389,815024
100000,30053,63642,1956051,815024
100000,30105,63958,1970666,815024
100000,33146,62219,1977117,815024
100000,31519,64096,1931928,815024
100000,31686,67537,1980028,815024
100000,29592,62434,1956794,815024
100000,30145,62789,1961811,815024
100000,30272,63350,2014236,815024
100000,33256,67092,2035440,815024
100000,32004,61836,2197509,815024
100000,28241,62087,2029595,815024
100000,29536,62602,1977109,815024
100000,34282,64971,1991855,815024
100000,33155,69290,2110627,815024
100000,30947,65188,1949519,815024
100000,31044,65290,1935203,815024
100000,32029,63573,2095748,815024
100000,30381,63727,1907940,815024
100000,32975,64949,1972583,815024
100000,29949,63562,1967312,815024
100000,30480,61582,2109236,815024
100000,29545,65281,1973186,815024
100000,30172,63312,1901221,815024
100000,30884,63942,1978574,815024
100000,30308,64402,1946225,815024
100000,30195,65325,1938775,815024
100000,32445,64172,2041422,815024
100000,29165,63655,2058943,815024
100000,31598,62349,1985229,815024
100000,29589,63152,2020391,815024
100000,31344,64887,2081826,815024
100000,31578,64123,1994465,815024
100000,31982,67943,1991098,815024
100000,31693,63332,2012086,815024
100000,34879,63712,1982355,815024
100000,30498,61951,1970343,815024
100000,29078,62351,1965095,815024
100000,29309,65899,1914855,815024
100000,32608,66285,2189049,815024
100000,32501,65266,2128420,815024
100000,31875,65479,1976787,815024
100000,32076,63965,2072442,815024
100000,33880,63805,2002255,815024
100000,30598,63278,2041420,815024
100000,29857,63736,2016227,815024
100000,47746,63537,1926232,815024
100000,29465,62816,2031960,815024
100000,28489,62829,2022889,815024
100000,30496,61614,1950596,815024
100000,29597,62154,2006738,815024
100000,29928,62605,1988545,815024
100000,30459,62243,2037345,815024
100000,28445,61934,1978693,815024
100000,29798,63752,2019113,815024
100000,31260,64227,1957325,815024
100000,32498,65627,1991835,815024
100000,32184,61601,2051948,815024
100000,30378,62073,1997132,815024
100000,30211,62173,2067658,815024
100000,29362,62145,1979876,815024
100000,29065,62714,2021063,815024
100000,29332,63358,2039192,815024
100000,29714,63405,1961704,815024
100000,28199,63602,1943253,815024
100000,31116,63814,2014601,815024
100000,32005,64407,2044668,815024
100000,30915,61543,2075668,815024
100000,30804,62455,2024711,815024
100000,32208,61782,2048366,815024
100000,29940,62125,2058220,815024
100000,28630,62682,1963753,815024
100000,29587,68935,2069853,815024
100000,31553,67120,2006032,815024
100000,30928,68148,2064708,815024
100000,32145,63459,1946847,815024
100000,31306,65021,1949917,815024
100000,31534,67809,2042856,815024
100000,29562,61941,1922555,815024
100000,30147,62827,2056550,815024
100000,30730,63453,2063521,815024
100000,31786,67842,1979343,815024
100000,33102,63382,1915846,815024
100000,31911,64134,1957052,815024
100000,37098,63387,1993252,815024
100000,31359,62242,2101418,815024
100000,29980,63097,1991449,815024
100000,31481,63889,2132329,815024
100000,29990,63304,1939288,815024
100000,29468,62479,2012465,815024
100000,32717,62884,2165655,815024
100000,32040,65396,2023084,815024
100000,28460,62767,1930701,815024
100000,29066,64706,2011033,815024
100000,28884,65858,1959904,815024
100000,31235,64503,1972134,815024
100000,34056,62955,2018693,815024
100000,33164,65922,1937822,815024
100000,35340,68069,2113016,815024
100000,29034,62998,1923377,815024
100000,28953,62104,1975415,815024
100000,31168,63584,2062821,815024
100000,34578,66438,2001205,815024
100000,31681,67028,1921639,815024
100000,33656,64102,2143072,815024
100000,30004,63880,2028205,815024
100000,29252,61512,2039288,815024
100000,30400,61996,2191456,815024
100000,30768,63343,2025165,815024
100000,29225,63239,2004857,815024
100000,29671,64313,2210895,815024
100000,30673,61931,2091850,815024
100000,30004,61686,2095981,815024
100000,28535,65829,1936414,815024
100000,30524,64875,2004124,815024
100000,31599,68266,2105854,815024
100000,30996,66283,2039315,815024
100000,30984,63684,1975981,815024
100000,29467,63845,1962861,815024
100000,32036,62839,2038023,815024
100000,32530,66264,2169095,815024
100000,32094,63586,2054726,815024
100000,34629,65963,2080856,815024
100000,37124,64165,2002936,815024
100000,34498,63183,2024214,815024
100000,28182,64026,1976331,815024
100000,28207,62633,1978986,815024
100000,28955,62674,2029019,815024
100000,30219,61512,2084892,815024
100000,29353,62832,1962214,815024
100000,30577,63548,2003542,815024
100000,28485,64237,1964679,815024
100000,29950,63484,1978717,815024
100000,58071,62060,2054065,815024
100000,29386,65165,2001830,815024
100000,30638,63368,2079148,815024
100000,30818,63942,2020540,815024
100000,32469,65524,2018589,815024
100000,34617,62319,1993081,815024
100000,33866,70707,2086760,815024
100000,33171,62568,2079754,815024
100000,31008,63746,1934402,815024
100000,35950,64486,2005844,815024
100000,29537,61793,1974923,815024
100000,29813,63410,1972949,815024
100000,28049,63270,1926652,815024
100000,30663,63666,2054206,815024
100000,29572,62478,1974743,815024
100000,30519,61693,2091695,815024
100000,30140,62033,2077534,815024
100000,28367,63216,2097499,815024
100000,30505,63391,2045576,815024
100000,33714,67178,1951643,815024
100000,33591,63743,2072467,815024
100000,29964,63277,2028679,815024
100000,28214,63167,2040721,815024
100000,30827,64856,2052979,815024
100000,31213,65059,1977920,815024
100000,31538,65742,2013747,815024
100000,30163,63215,1975626,815024
100000,31470,63531,1991605,815024
100000,31493,64321,1961885,815024
100000,31158,64148,2002357,815024
100000,29326,62732,2053060,815024
100000,29024,62202,1971375,815024
100000,30917,65491,2084791,815024
100000,32379,64275,2011398,815024
100000,30435,66667,1961343,815024
100000,31921,65532,2018222,815024
100000,32813,68145,1987793,815024
100000,33666,65382,1925319,815024
100000,29394,65478,2035452,815024
100000,29634,62806,2081763,815024
100000,29988,62494,1970986,815024
100000,30422,62011,2083119,815024
100000,29804,61911,1972430,815024
100000,30547,65098,2026804,815024
100000,30046,64127,1949143,815024
100000,33062,63162,2139545,815024
100000,27911,61845,1967328,815024
100000,29310,61766,2033687,815024
100000,31514,65335,1983192,815024
100000,31112,63654,1918187,815024
100000,30938,64476,1942664,815024
100000,33615,65769,2045063,815024
100000,30833,63429,1944966,815024
100000,34087,66558,2145209,815024
100000,30608,63029,1948152,815024
100000,33274,64117,2085408,815024
100000,30326,64472,2023374,815024
100000,30164,62916,2107075,815024
100000,37152,70687,2107870,815024
100000,33991,72208,2053275,815024
100000,30546,62044,1958391,815024
100000,33119,63272,1991834,815024
100000,31438,65353,2144579,815024
100000,34335,68713,2093794,815024
100000,30660,63186,2076404,815024
100000,28932,65494,1963921,815024
100000,30159,61828,2148894,815024
100000,29294,66454,1901066,815024
100000,31218,61595,2040803,815024
100000,29551,63157,2014543,815024
100000,32112,62247,1969062,815024
100000,29934,61785,2005458,815024
100000,30256,63041,1987103,815024
100000,30965,64205,2070495,815024
100000,31796,63595,2114698,815024
100000,30560,63365,2016707,815024
100000,29062,61786,1990018,815024
100000,29236,65164,2004157,815024
100000,29965,65090,2015355,815024
100000,32200,65708,2051592,815024
100000,43079,64139,2065312,815024
100000,30990,62161,2134851,815024
100000,31268,63123,2123082,815024
100000,30542,66665,1958797,815024
100000,31857,62347,2071744,815024
100000,29649,63394,2001631,815024
100000,76372,64699,2031775,815024
100000,28663,62085,1961203,815024
100000,29333,65008,1942128,815024
100000,29541,68206,2074596,815024
100000,28918,62991,2013534,815024
100000,29365,61432,2106860,815024
100000,28782,63914,2014559,815024
100000,35407,63067,2044216,815024
100000,30001,61853,2094768,815024
100000,30285,61595,2134541,815024
100000,29888,65672,2069706,815024
100000,32952,63429,2075389,815024
100000,31354,64983,1958407,815024
100000,31172,63699,1942668,815024
100000,33465,62864,2152673,815024
100000,34372,64879,2131719,815024
100000,31906,69653,2000045,815024
100000,29210,63950,1959310,815024
100000,29776,62921,2041328,815024
100000,28646,62394,1974650,815024
100000,32874,66333,1947283,815024
100000,32043,65107,1962930,815024
100000,30267,65151,1928270,815024
100000,31875,64742,2035421,815024
100000,33180,79037,1996878,815024
100000,34062,63468,2050599,815024
100000,28856,66331,1965648,815024
100000,33371,63090,2033717,815024
100000,30706,63752,1948271,815024
100000,32071,72732,1968896,815024
100000,30003,62417,2029199,815024
100000,32195,63925,2042697,815024
100000,29381,63671,1949207,815024
100000,35017,64689,1972807,815024
100000,34190,66325,2124039,815024
100000,31775,70129,1961995,815024
100000,29984,63347,1955969,815024
100000,29909,61715,2058605,815024
100000,31756,62467,2147679,815024
100000,30172,64694,1975246,815024
100000,30667,62906,2022096,815024
100000,29094,63911,1925855,815024
100000,31926,64496,2013866,815024
100000,30177,65703,1941492,815024
100000,32112,65065,2109322,815024
100000,31237,66679,2026017,815024
100000,35282,68565,2105009,815024
100000,30286,62446,1959658,815024
100000,29522,63215,2101875,815024
100000,31517,64209,1912543,815024
100000,30467,68331,1954963,815024
100000,30358,62390,2073341,815024
100000,30641,63855,2048232,815024
100000,28485,63264,1985465,815024
100000,32274,64450,1996869,815024
100000,32025,62270,1965405,815024
100000,29992,62295,2011928,815024
100000,29619,63187,2054172,815024
100000,28356,63791,1962236,815024
100000,30471,62886,2052571,815024
100000,31036,62760,2168829,815024
100000,29334,61567,1967793,815024
100000,30106,63496,2008879,815024
100000,28560,61808,2017597,815024
100000,33639,69873,1957307,815024
100000,35572,67552,2009808,815024
100000,28916,62435,2101338,815024
100000,27626,61641,1961549,815024
100000,27827,63684,1934489,815024
100000,30254,62399,2085188,815024
100000,30623,63923,2014014,815024
100000,30258,68039,2067216,815024
100000,30718,64979,2002945,815024
100000,30890,62852,2061791,815024
100000,37195,71878,2090526,815024
100000,31717,68327,2022469,815024
100000,29907,63204,2007570,815024
100000,29334,62832,1976253,815024
100000,30990,64472,2166911,815024
100000,32857,65595,2123712,815024
100000,32735,63932,1965514,815024
100000,31715,66254,2037970,815024
100000,30932,64837,2020517,815024
100000,31464,69190,1948775,815024
100000,32324,66426,2020193,815024
100000,29222,61948,1984418,815024
100000,28895,64117,1981465,815024
100000,30195,64247,2071203,815024
100000,39727,63408,2062973,815024
100000,32278,63944,2085224,815024
100000,30234,61950,1963832,815024
100000,29048,64801,2136146,815024
100000,29686,62717,2148471,815024
100000,31668,61875,2076909,815024
100000,31461,62240,2019038,815024
100000,28695,66539,1981917,815024
100000,29080,61930,2037405,815024
100000,30377,63715,2146551,815024
100000,28881,62868,2015342,815024
100000,29326,62564,1997137,815024
100000,32370,64936,2023975,815024
100000,34273,63384,2223068,815024
100000,31774,63314,1956504,815024
100000,30886,63998,2030386,815024
100000,28554,61868,1990813,815024
100000,29844,61955,2106825,815024
100000,30038,61761,1995809,815024
100000,29121,66241,2033183,815024
100000,28615,62971,2006528,815024
100000,29073,64602,2012395,815024
100000,30497,63285,2065698,815024
100000,31588,64420,2023562,815024
100000,32201,63122,1984965,815024
100000,32106,64959,2040320,815024
100000,29962,63533,1964206,815024
100000,31873,63152,1926458,815024
100000,31987,62995,2066900,815024
100000,32848,70218,2036869,815024
100000,28965,62455,2014549,815024
100000,29616,64107,1971633,815024
100000,29991,65800,2006734,815024
100000,30226,63655,1978561,815024
100000,31537,64235,2072208,815024
100000,30672,63762,1980373,815024
100000,33113,63365,2012005,815024
100000,31275,63911,2021747,815024
100000,30946,62261,2002164,815024
100000,31402,63799,1941499,815024
100000,30424,63729,2015586,815024
100000,28776,62431,1969169,815024
100000,31325,64320,1983128,815024
100000,29662,62187,2033381,815024
100000,33068,65887,2110775,815024
100000,32821,64859,2005465,815024
100000,32301,64632,2044711,815024
100000,31319,63777,1952790,815024
100000,31008,63974,1948483,815024
