n,max_load,rounds,
10000,3,1678,
10000,4,1676,
10000,3,1674,
10000,3,1672,
10000,3,1670,
10000,3,1668,
10000,3,1666,
10000,3,1664,
10000,3,1662,
10000,4,1660,
10000,3,1658,
10000,4,1656,
10000,3,1654,
10000,3,1652,
10000,3,1650,
10000,3,1648,
10000,3,1646,
10000,3,1644,
10000,3,1642,
10000,3,1640,
10000,3,1638,
10000,3,1636,
10000,3,1634,
10000,3,1632,
10000,3,1630,
10000,4,1628,
10000,3,1626,
10000,3,1624,
10000,3,1622,
10000,3,1620,
10000,3,1618,
10000,3,1616,
10000,3,1614,
10000,3,1612,
10000,3,1610,
10000,3,1608,
10000,3,1606,
10000,3,1604,
10000,3,1602,
10000,4,1600,
10000,3,1598,
10000,3,1596,
10000,3,1594,
10000,3,1592,
10000,3,1590,
10000,3,1588,
10000,3,1586,
10000,3,1584,
10000,3,1582,
10000,3,1580,
10000,3,1578,
10000,3,1576,
10000,3,1574,
10000,3,1572,
10000,3,1570,
10000,3,1568,
10000,3,1566,
10000,3,1564,
10000,3,1562,
10000,3,1560,
10000,3,1558,
10000,3,1556,
10000,3,1554,
10000,3,1552,
10000,3,1550,
10000,3,1548,
10000,3,1546,
10000,3,1544,
10000,3,1542,
10000,3,1540,
10000,4,1538,
10000,3,1536,
10000,3,1534,
10000,4,1532,
10000,3,1530,
10000,3,1528,
10000,3,1526,
10000,3,1524,
10000,3,1522,
10000,3,1520,
10000,3,1518,
10000,3,1516,
10000,3,1514,
10000,3,1512,
10000,3,1510,
10000,3,1508,
10000,3,1506,
10000,3,1504,
10000,3,1502,
10000,3,1500,
10000,3,1498,
10000,3,1496,
10000,3,1494,
10000,3,1492,
10000,3,1490,
10000,3,1488,
10000,3,1486,
10000,3,1484,
10000,3,1482,
10000,3,1480,
10000,3,1478,
10000,3,1476,
10000,4,1474,
10000,3,1472,
10000,3,1470,
10000,3,1468,
10000,3,1466,
10000,3,1464,
10000,3,1462,
10000,3,1460,
10000,3,1458,
10000,3,1456,
10000,3,1454,
10000,3,1452,
10000,3,1450,
10000,3,1448,
10000,3,1446,
10000,3,1444,
10000,3,1442,
10000,3,1440,
10000,3,1438,
10000,3,1436,
10000,3,1434,
10000,4,1432,
10000,3,1430,
10000,3,1428,
10000,3,1426,
10000,3,1424,
10000,3,1422,
10000,3,1420,
10000,3,1418,
10000,3,1416,
10000,3,1414,
10000,3,1412,
10000,4,1410,
10000,3,1408,
10000,3,1406,
10000,3,1404,
10000,3,1402,
10000,3,1400,
10000,4,1398,
10000,3,1396,
10000,3,1394,
10000,3,1392,
10000,3,1390,
10000,4,1388,
10000,3,1386,
10000,3,1384,
10000,3,1382,
10000,3,1380,
10000,3,1378,
10000,3,1376,
10000,4,1374,
10000,3,1372,
10000,3,1370,
10000,3,1368,
10000,3,1366,
10000,3,1364,
10000,3,1362,
10000,3,1360,
10000,3,1358,
10000,4,1356,
10000,3,1354,
10000,3,1352,
10000,3,1350,
10000,3,1348,
10000,3,1346,
10000,3,1344,
10000,3,1342,
10000,3,1340,
10000,4,1338,
10000,3,1336,
10000,3,1334,
10000,3,1332,
10000,3,1330,
10000,3,1328,
10000,3,1326,
10000,3,1324,
10000,3,1322,
10000,3,1320,
10000,3,1318,
10000,3,1316,
10000,3,1314,
10000,3,1312,
10000,3,1310,
10000,3,1308,
10000,3,1306,
10000,3,1304,
10000,4,1302,
10000,3,1300,
10000,3,1298,
10000,3,1296,
10000,3,1294,
10000,3,1292,
10000,3,1290,
10000,3,1288,
10000,3,1286,
10000,4,1284,
10000,3,1282,
10000,3,1280,
10000,3,1278,
10000,3,1276,
10000,3,1274,
10000,3,1272,
10000,4,1270,
10000,3,1268,
10000,4,1266,
10000,3,1264,
10000,3,1262,
10000,3,1260,
10000,3,1258,
10000,3,1256,
10000,3,1254,
10000,3,1252,
10000,3,1250,
10000,3,1248,
10000,3,1246,
10000,3,1244,
10000,3,1242,
10000,3,1240,
10000,3,1238,
10000,3,1236,
10000,4,1234,
10000,3,1232,
10000,3,1230,
10000,3,1228,
10000,3,1226,
10000,4,1224,
10000,3,1222,
10000,4,1220,
10000,3,1218,
10000,3,1216,
10000,3,1214,
10000,3,1212,
10000,3,1210,
10000,3,1208,
10000,3,1206,
10000,3,1204,
10000,3,1202,
10000,3,1200,
10000,3,1198,
10000,3,1196,
10000,3,1194,
10000,3,1192,
10000,3,1190,
10000,3,1188,
10000,3,1186,
10000,3,1184,
10000,3,1182,
10000,3,1180,
10000,3,1178,
10000,3,1176,
10000,3,1174,
10000,3,1172,
10000,4,1170,
10000,3,1168,
10000,3,1166,
10000,3,1164,
10000,3,1162,
10000,3,1160,
10000,3,1158,
10000,3,1156,
10000,3,1154,
10000,3,1152,
10000,3,1150,
10000,3,1148,
10000,3,1146,
10000,3,1144,
10000,3,1142,
10000,3,1140,
10000,3,1138,
10000,3,1136,
10000,3,1134,
10000,3,1132,
10000,3,1130,
10000,3,1128,
10000,3,1126,
10000,3,1124,
10000,3,1122,
10000,3,1120,
10000,3,1118,
10000,3,1116,
10000,3,1114,
10000,3,1112,
10000,3,1110,
10000,3,1108,
10000,3,1106,
10000,3,1104,
10000,3,1102,
10000,3,1100,
10000,3,1098,
10000,3,1096,
10000,3,1094,
10000,3,1092,
10000,3,1090,
10000,3,1088,
10000,3,1086,
10000,3,1084,
10000,3,1082,
10000,3,1080,
10000,3,1078,
10000,3,1076,
10000,3,1074,
10000,3,1072,
10000,3,1070,
10000,3,1068,
10000,3,1066,
10000,4,1064,
10000,3,1062,
10000,3,1060,
10000,3,1058,
10000,3,1056,
10000,3,1054,
10000,3,1052,
10000,3,1050,
10000,3,1048,
10000,3,1046,
10000,3,1044,
10000,3,1042,
10000,3,1040,
10000,3,1038,
10000,3,1036,
10000,3,1034,
10000,3,1032,
10000,3,1030,
10000,3,1028,
10000,3,1026,
10000,3,1024,
10000,3,1022,
10000,3,1020,
10000,3,1018,
10000,3,1016,
10000,3,1014,
10000,3,1012,
10000,3,1010,
10000,3,1008,
10000,3,1006,
10000,3,1004,
10000,3,1002,
10000,3,1000,
10000,3,998,
10000,3,996,
10000,3,994,
10000,3,992,
10000,3,990,
10000,3,988,
10000,3,986,
10000,3,984,
10000,3,982,
10000,3,980,
10000,3,978,
10000,4,976,
10000,3,974,
10000,3,972,
10000,3,970,
10000,3,968,
10000,3,966,
10000,3,964,
10000,3,962,
10000,3,960,
10000,3,958,
10000,3,956,
10000,3,954,
10000,3,952,
10000,4,950,
10000,3,948,
10000,3,946,
10000,3,944,
10000,3,942,
10000,3,940,
10000,4,938,
10000,3,936,
10000,4,934,
10000,3,932,
10000,3,930,
10000,3,928,
10000,3,926,
10000,3,924,
10000,3,922,
10000,3,920,
10000,3,918,
10000,3,916,
10000,3,914,
10000,3,912,
10000,3,910,
10000,3,908,
10000,3,906,
10000,3,904,
10000,3,902,
10000,3,900,
10000,3,898,
10000,4,896,
10000,3,894,
10000,3,892,
10000,3,890,
10000,4,888,
10000,3,886,
10000,3,884,
10000,3,882,
10000,3,880,
10000,3,878,
10000,3,876,
10000,3,874,
10000,4,872,
10000,3,870,
10000,3,868,
10000,3,866,
10000,4,864,
10000,3,862,
10000,3,860,
10000,3,858,
10000,3,856,
10000,3,854,
10000,3,852,
10000,3,850,
10000,3,848,
10000,3,846,
10000,3,844,
10000,3,842,
10000,3,840,
10000,3,838,
10000,3,836,
10000,3,834,
10000,3,832,
10000,3,830,
10000,3,828,
10000,3,826,
10000,3,824,
10000,3,822,
10000,3,820,
10000,3,818,
10000,3,816,
10000,3,814,
10000,3,812,
10000,3,810,
10000,3,808,
10000,3,806,
10000,3,804,
10000,3,802,
10000,3,800,
10000,3,798,
10000,3,796,
10000,3,794,
10000,3,792,
10000,3,790,
10000,3,788,
10000,3,786,
10000,3,784,
10000,3,782,
10000,3,780,
10000,3,778,
10000,3,776,
10000,3,774,
10000,3,772,
10000,3,770,
10000,3,768,
10000,4,766,
10000,3,764,
10000,3,762,
10000,3,760,
10000,3,758,
10000,4,756,
10000,3,754,
10000,3,752,
10000,3,750,
10000,3,748,
10000,4,746,
10000,3,744,
10000,3,742,
10000,4,740,
10000,3,738,
10000,3,736,
10000,3,734,
10000,3,732,
10000,3,730,
10000,3,728,
10000,4,726,
10000,3,724,
10000,3,722,
10000,3,720,
10000,3,718,
10000,3,716,
10000,4,714,
10000,3,712,
10000,3,710,
10000,3,708,
10000,3,706,
10000,3,704,
10000,3,702,
10000,3,700,
10000,3,698,
10000,3,696,
10000,3,694,
10000,3,692,
10000,3,690,
10000,3,688,
10000,3,686,
10000,3,684,
10000,3,682,
10000,3,680,
10000,3,678,
10000,3,676,
10000,3,674,
10000,3,672,
10000,3,670,
10000,4,668,
10000,3,666,
10000,3,664,
10000,3,662,
10000,3,660,
10000,3,658,
10000,4,656,
10000,3,654,
10000,4,652,
10000,3,650,
10000,3,648,
10000,3,646,
10000,3,644,
10000,3,642,
10000,3,640,
10000,3,638,
10000,3,636,
10000,3,634,
10000,4,632,
10000,3,630,
10000,3,628,
10000,3,626,
10000,3,624,
10000,3,622,
10000,3,620,
10000,4,618,
10000,4,616,
10000,3,614,
10000,3,612,
10000,3,610,
10000,3,608,
10000,4,606,
10000,4,604,
10000,3,602,
10000,3,600,
10000,3,598,
10000,3,596,
10000,3,594,
10000,3,592,
10000,3,590,
10000,4,588,
10000,3,586,
10000,3,584,
10000,3,582,
10000,3,580,
10000,3,578,
10000,3,576,
10000,3,574,
10000,3,572,
10000,3,570,
10000,3,568,
10000,3,566,
10000,3,564,
10000,3,562,
10000,3,560,
10000,3,558,
10000,3,556,
10000,3,554,
10000,3,552,
10000,3,550,
10000,3,548,
10000,3,546,
10000,3,544,
10000,3,542,
10000,3,540,
10000,3,538,
10000,3,536,
10000,3,534,
10000,3,532,
10000,4,530,
10000,3,528,
10000,3,526,
10000,3,524,
10000,3,522,
10000,3,520,
10000,3,518,
10000,3,516,
10000,3,514,
10000,3,512,
10000,3,510,
10000,3,508,
10000,3,506,
10000,3,504,
10000,3,502,
10000,3,500,
10000,3,498,
10000,3,496,
10000,3,494,
10000,3,492,
10000,3,490,
10000,3,488,
10000,4,486,
10000,3,484,
10000,3,482,
10000,3,480,
10000,3,478,
10000,4,476,
10000,3,474,
10000,3,472,
10000,3,470,
10000,3,468,
10000,3,466,
10000,3,464,
10000,3,462,
10000,3,460,
10000,3,458,
10000,3,456,
10000,3,454,
10000,3,452,
10000,3,450,
10000,3,448,
10000,3,446,
10000,3,444,
10000,3,442,
10000,3,440,
10000,3,438,
10000,3,436,
10000,3,434,
10000,3,432,
10000,3,430,
10000,3,428,
10000,3,426,
10000,3,424,
10000,3,422,
10000,3,420,
10000,3,418,
10000,3,416,
10000,3,414,
10000,3,412,
10000,3,410,
10000,3,408,
10000,3,406,
10000,3,404,
10000,3,402,
10000,3,400,
10000,3,398,
10000,3,396,
10000,3,394,
10000,3,392,
10000,3,390,
10000,3,388,
10000,3,386,
10000,3,384,
10000,3,382,
10000,3,380,
10000,3,378,
10000,3,376,
10000,4,374,
10000,3,372,
10000,3,370,
10000,3,368,
10000,3,366,
10000,3,364,
10000,3,362,
10000,3,360,
10000,4,358,
10000,3,356,
10000,3,354,
10000,3,352,
10000,3,350,
10000,4,348,
10000,3,346,
10000,3,344,
10000,3,342,
10000,3,340,
10000,3,338,
10000,3,336,
10000,3,334,
10000,3,332,
10000,3,330,
10000,4,328,
10000,3,326,
10000,3,324,
10000,3,322,
10000,3,320,
10000,3,318,
10000,3,316,
10000,3,314,
10000,3,312,
10000,3,310,
10000,3,308,
10000,3,306,
10000,3,304,
10000,3,302,
10000,3,300,
10000,4,298,
10000,3,296,
10000,3,294,
10000,3,292,
10000,3,290,
10000,3,288,
10000,3,286,
10000,4,284,
10000,3,282,
10000,3,280,
10000,3,278,
10000,3,276,
10000,3,274,
10000,3,272,
10000,3,270,
10000,3,268,
10000,3,266,
10000,3,264,
10000,3,262,
10000,3,260,
10000,3,258,
10000,3,256,
10000,3,254,
10000,3,252,
10000,3,250,
10000,3,248,
10000,3,246,
10000,3,244,
10000,3,242,
10000,3,240,
10000,3,238,
10000,3,236,
10000,3,234,
10000,3,232,
10000,3,230,
10000,3,228,
10000,3,226,
10000,3,224,
10000,3,222,
10000,3,220,
10000,3,218,
10000,3,216,
10000,3,214,
10000,3,212,
10000,3,210,
10000,3,208,
10000,3,206,
10000,3,204,
10000,3,202,
10000,3,200,
10000,3,198,
10000,3,196,
10000,3,194,
10000,4,192,
10000,3,190,
10000,3,188,
10000,3,186,
10000,3,184,
10000,3,182,
10000,3,180,
10000,3,178,
10000,3,176,
10000,3,174,
10000,3,172,
10000,3,170,
10000,3,168,
10000,3,166,
10000,3,164,
10000,3,162,
10000,3,160,
10000,3,158,
10000,3,156,
10000,3,154,
10000,3,152,
10000,3,150,
10000,3,148,
10000,3,146,
10000,3,144,
10000,3,142,
10000,4,140,
10000,3,138,
10000,3,136,
10000,3,134,
10000,4,132,
10000,3,130,
10000,3,128,
10000,3,126,
10000,3,124,
10000,3,122,
10000,3,120,
10000,3,118,
10000,3,116,
10000,3,114,
10000,3,112,
10000,3,110,
10000,3,108,
10000,3,106,
10000,3,104,
10000,3,102,
10000,3,100,
10000,3,98,
10000,4,96,
10000,3,94,
10000,3,92,
10000,3,90,
10000,3,88,
10000,3,86,
10000,3,84,
10000,3,82,
10000,3,80,
10000,3,78,
10000,3,76,
10000,3,74,
10000,3,72,
10000,4,70,
10000,3,68,
10000,3,66,
10000,3,64,
10000,3,62,
10000,3,60,
10000,3,58,
10000,3,56,
10000,3,54,
10000,3,52,
10000,3,50,
10000,3,48,
10000,3,46,
10000,3,44,
10000,3,42,
10000,3,40,
10000,3,38,
10000,3,36,
10000,3,34,
10000,3,32,
10000,3,30,
10000,3,28,
10000,3,26,
10000,3,24,
10000,3,22,
10000,3,20,
10000,3,18,
10000,3,16,
10000,3,14,
10000,3,12,
10000,3,10,
10000,3,8,
10000,4,6,
10000,3,4,
10000,3,2,
100000,3,4000,
100000,3,3998,
100000,3,3996,
100000,4,3994,
100000,3,3992,
100000,4,3990,
100000,4,3988,
100000,3,3986,
100000,3,3984,
100000,4,3982,
100000,3,3980,
100000,3,3978,
100000,4,3976,
100000,3,3974,
100000,4,3972,
100000,3,3970,
100000,3,3968,
100000,4,3966,
100000,4,3964,
100000,3,3962,
100000,3,3960,
100000,3,3958,
100000,3,3956,
100000,4,3954,
100000,4,3952,
100000,4,3950,
100000,4,3948,
100000,3,3946,
100000,4,3944,
100000,4,3942,
100000,4,3940,
100000,4,3938,
100000,4,3936,
100000,3,3934,
100000,3,3932,
100000,4,3930,
100000,4,3928,
100000,4,3926,
100000,4,3924,
100000,3,3922,
100000,3,3920,
100000,3,3918,
100000,4,3916,
100000,4,3914,
100000,3,3912,
100000,4,3910,
100000,3,3908,
100000,4,3906,
100000,3,3904,
100000,4,3902,
100000,4,3900,
100000,3,3898,
100000,4,3896,
100000,4,3894,
100000,4,3892,
100000,4,3890,
100000,3,3888,
100000,3,3886,
100000,4,3884,
100000,3,3882,
100000,4,3880,
100000,3,3878,
100000,4,3876,
100000,4,3874,
100000,3,3872,
100000,3,3870,
100000,4,3868,
100000,3,3866,
100000,3,3864,
100000,3,3862,
100000,3,3860,
100000,4,3858,
100000,4,3856,
100000,3,3854,
100000,3,3852,
100000,4,3850,
100000,3,3848,
100000,3,3846,
100000,3,3844,
100000,3,3842,
100000,3,3840,
100000,3,3838,
100000,3,3836,
100000,3,3834,
100000,4,3832,
100000,4,3830,
100000,3,3828,
100000,3,3826,
100000,3,3824,
100000,4,3822,
100000,3,3820,
100000,3,3818,
100000,4,3816,
100000,3,3814,
100000,3,3812,
100000,4,3810,
100000,4,3808,
100000,3,3806,
100000,3,3804,
100000,4,3802,
100000,3,3800,
100000,4,3798,
100000,4,3796,
100000,4,3794,
100000,3,3792,
100000,4,3790,
100000,3,3788,
100000,4,3786,
100000,4,3784,
100000,3,3782,
100000,3,3780,
100000,4,3778,
100000,3,3776,
100000,4,3774,
100000,3,3772,
100000,4,3770,
100000,3,3768,
100000,3,3766,
100000,3,3764,
100000,3,3762,
100000,3,3760,
100000,4,3758,
100000,3,3756,
100000,4,3754,
100000,3,3752,
100000,3,3750,
100000,3,3748,
100000,4,3746,
100000,3,3744,
100000,3,3742,
100000,4,3740,
100000,3,3738,
100000,3,3736,
100000,4,3734,
100000,4,3732,
100000,3,3730,
100000,3,3728,
100000,4,3726,
100000,4,3724,
100000,3,3722,
100000,3,3720,
100000,4,3718,
100000,3,3716,
100000,3,3714,
100000,4,3712,
100000,3,3710,
100000,4,3708,
100000,3,3706,
100000,3,3704,
100000,3,3702,
100000,3,3700,
100000,3,3698,
100000,4,3696,
100000,4,3694,
100000,4,3692,
100000,3,3690,
100000,4,3688,
100000,3,3686,
100000,3,3684,
100000,4,3682,
100000,3,3680,
100000,3,3678,
100000,4,3676,
100000,4,3674,
100000,4,3672,
100000,3,3670,
100000,4,3668,
100000,4,3666,
100000,4,3664,
100000,4,3662,
100000,3,3660,
100000,4,3658,
100000,3,3656,
100000,4,3654,
100000,3,3652,
100000,4,3650,
100000,4,3648,
100000,3,3646,
100000,4,3644,
100000,3,3642,
100000,4,3640,
100000,3,3638,
100000,4,3636,
100000,4,3634,
100000,4,3632,
100000,3,3630,
100000,3,3628,
100000,3,3626,
100000,3,3624,
100000,3,3622,
100000,4,3620,
100000,4,3618,
100000,4,3616,
100000,4,3614,
100000,4,3612,
100000,4,3610,
100000,4,3608,
100000,4,3606,
100000,3,3604,
100000,3,3602,
100000,3,3600,
100000,4,3598,
100000,4,3596,
100000,4,3594,
100000,4,3592,
100000,3,3590,
100000,4,3588,
100000,3,3586,
100000,3,3584,
100000,4,3582,
100000,4,3580,
100000,4,3578,
100000,4,3576,
100000,3,3574,
100000,3,3572,
100000,4,3570,
100000,3,3568,
100000,3,3566,
100000,4,3564,
100000,4,3562,
100000,3,3560,
100000,4,3558,
100000,3,3556,
100000,4,3554,
100000,3,3552,
100000,3,3550,
100000,4,3548,
100000,4,3546,
100000,3,3544,
100000,4,3542,
100000,3,3540,
100000,4,3538,
100000,3,3536,
100000,4,3534,
100000,4,3532,
100000,3,3530,
100000,3,3528,
100000,3,3526,
100000,3,3524,
100000,3,3522,
100000,4,3520,
100000,3,3518,
100000,3,3516,
100000,4,3514,
100000,4,3512,
100000,3,3510,
100000,3,3508,
100000,3,3506,
100000,4,3504,
100000,3,3502,
100000,4,3500,
100000,3,3498,
100000,4,3496,
100000,3,3494,
100000,4,3492,
100000,3,3490,
100000,4,3488,
100000,4,3486,
100000,3,3484,
100000,4,3482,
100000,4,3480,
100000,4,3478,
100000,3,3476,
100000,3,3474,
100000,3,3472,
100000,3,3470,
100000,4,3468,
100000,3,3466,
100000,4,3464,
100000,3,3462,
100000,3,3460,
100000,3,3458,
100000,4,3456,
100000,3,3454,
100000,3,3452,
100000,4,3450,
100000,4,3448,
100000,4,3446,
100000,4,3444,
100000,4,3442,
100000,3,3440,
100000,3,3438,
100000,3,3436,
100000,3,3434,
100000,3,3432,
100000,3,3430,
100000,3,3428,
100000,4,3426,
100000,3,3424,
100000,4,3422,
100000,3,3420,
100000,3,3418,
100000,4,3416,
100000,4,3414,
100000,3,3412,
100000,4,3410,
100000,3,3408,
100000,3,3406,
100000,3,3404,
100000,4,3402,
100000,3,3400,
100000,3,3398,
100000,4,3396,
100000,3,3394,
100000,3,3392,
100000,4,3390,
100000,4,3388,
100000,3,3386,
100000,3,3384,
100000,3,3382,
100000,4,3380,
100000,3,3378,
100000,3,3376,
100000,4,3374,
100000,3,3372,
100000,3,3370,
100000,4,3368,
100000,4,3366,
100000,3,3364,
100000,3,3362,
100000,3,3360,
100000,4,3358,
100000,4,3356,
100000,3,3354,
100000,4,3352,
100000,3,3350,
100000,4,3348,
100000,4,3346,
100000,4,3344,
100000,4,3342,
100000,4,3340,
100000,3,3338,
100000,4,3336,
100000,3,3334,
100000,4,3332,
100000,3,3330,
100000,4,3328,
100000,4,3326,
100000,4,3324,
100000,3,3322,
100000,4,3320,
100000,4,3318,
100000,3,3316,
100000,4,3314,
100000,3,3312,
100000,4,3310,
100000,3,3308,
100000,4,3306,
100000,3,3304,
100000,3,3302,
100000,3,3300,
100000,4,3298,
100000,3,3296,
100000,3,3294,
100000,4,3292,
100000,3,3290,
100000,3,3288,
100000,4,3286,
100000,4,3284,
100000,4,3282,
100000,3,3280,
100000,3,3278,
100000,4,3276,
100000,4,3274,
100000,4,3272,
100000,4,3270,
100000,4,3268,
100000,4,3266,
100000,4,3264,
100000,3,3262,
100000,3,3260,
100000,3,3258,
100000,3,3256,
100000,3,3254,
100000,3,3252,
100000,3,3250,
100000,4,3248,
100000,3,3246,
100000,3,3244,
100000,3,3242,
100000,4,3240,
100000,3,3238,
100000,3,3236,
100000,4,3234,
100000,3,3232,
100000,3,3230,
100000,4,3228,
100000,3,3226,
100000,3,3224,
100000,4,3222,
100000,4,3220,
100000,3,3218,
100000,3,3216,
100000,4,3214,
100000,3,3212,
100000,4,3210,
100000,3,3208,
100000,3,3206,
100000,3,3204,
100000,3,3202,
100000,3,3200,
100000,4,3198,
100000,3,3196,
100000,4,3194,
100000,3,3192,
100000,3,3190,
100000,4,3188,
100000,3,3186,
100000,3,3184,
100000,4,3182,
100000,4,3180,
100000,3,3178,
100000,4,3176,
100000,4,3174,
100000,3,3172,
100000,4,3170,
100000,4,3168,
100000,4,3166,
100000,4,3164,
100000,3,3162,
100000,4,3160,
100000,4,3158,
100000,4,3156,
100000,4,3154,
100000,4,3152,
100000,4,3150,
100000,4,3148,
100000,4,3146,
100000,4,3144,
100000,3,3142,
100000,3,3140,
100000,4,3138,
100000,4,3136,
100000,3,3134,
100000,4,3132,
100000,3,3130,
100000,3,3128,
100000,3,3126,
100000,4,3124,
100000,4,3122,
100000,3,3120,
100000,3,3118,
100000,4,3116,
100000,3,3114,
100000,3,3112,
100000,4,3110,
100000,4,3108,
100000,3,3106,
100000,3,3104,
100000,3,3102,
100000,3,3100,
100000,4,3098,
100000,4,3096,
100000,4,3094,
100000,3,3092,
100000,4,3090,
100000,4,3088,
100000,3,3086,
100000,3,3084,
100000,4,3082,
100000,3,3080,
100000,3,3078,
100000,4,3076,
100000,3,3074,
100000,4,3072,
100000,3,3070,
100000,3,3068,
100000,3,3066,
100000,4,3064,
100000,4,3062,
100000,4,3060,
100000,4,3058,
100000,4,3056,
100000,4,3054,
100000,3,3052,
100000,3,3050,
100000,3,3048,
100000,3,3046,
100000,3,3044,
100000,3,3042,
100000,3,3040,
100000,4,3038,
100000,4,3036,
100000,4,3034,
100000,3,3032,
100000,4,3030,
100000,4,3028,
100000,4,3026,
100000,3,3024,
100000,4,3022,
100000,4,3020,
100000,3,3018,
100000,3,3016,
100000,3,3014,
100000,4,3012,
100000,4,3010,
100000,3,3008,
100000,3,3006,
100000,4,3004,
100000,3,3002,
100000,3,3000,
100000,4,2998,
100000,4,2996,
100000,4,2994,
100000,4,2992,
100000,3,2990,
100000,3,2988,
100000,4,2986,
100000,3,2984,
100000,4,2982,
100000,3,2980,
100000,4,2978,
100000,3,2976,
100000,4,2974,
100000,3,2972,
100000,3,2970,
100000,4,2968,
100000,3,2966,
100000,3,2964,
100000,4,2962,
100000,4,2960,
100000,4,2958,
100000,4,2956,
100000,4,2954,
100000,3,2952,
100000,3,2950,
100000,4,2948,
100000,3,2946,
100000,3,2944,
100000,4,2942,
100000,4,2940,
100000,4,2938,
100000,3,2936,
100000,4,2934,
100000,4,2932,
100000,3,2930,
100000,3,2928,
100000,3,2926,
100000,4,2924,
100000,3,2922,
100000,3,2920,
100000,3,2918,
100000,4,2916,
100000,3,2914,
100000,4,2912,
100000,3,2910,
100000,4,2908,
100000,3,2906,
100000,4,2904,
100000,4,2902,
100000,3,2900,
100000,3,2898,
100000,4,2896,
100000,3,2894,
100000,3,2892,
100000,3,2890,
100000,4,2888,
100000,3,2886,
100000,4,2884,
100000,3,2882,
100000,3,2880,
100000,4,2878,
100000,4,2876,
100000,3,2874,
100000,4,2872,
100000,4,2870,
100000,3,2868,
100000,4,2866,
100000,4,2864,
100000,3,2862,
100000,3,2860,
100000,3,2858,
100000,4,2856,
100000,3,2854,
100000,4,2852,
100000,3,2850,
100000,4,2848,
100000,3,2846,
100000,3,2844,
100000,3,2842,
100000,3,2840,
100000,3,2838,
100000,3,2836,
100000,4,2834,
100000,3,2832,
100000,4,2830,
100000,3,2828,
100000,4,2826,
100000,3,2824,
100000,4,2822,
100000,4,2820,
100000,4,2818,
100000,4,2816,
100000,3,2814,
100000,4,2812,
100000,3,2810,
100000,4,2808,
100000,3,2806,
100000,3,2804,
100000,3,2802,
100000,3,2800,
100000,4,2798,
100000,4,2796,
100000,3,2794,
100000,3,2792,
100000,3,2790,
100000,3,2788,
100000,3,2786,
100000,4,2784,
100000,3,2782,
100000,3,2780,
100000,4,2778,
100000,4,2776,
100000,4,2774,
100000,3,2772,
100000,4,2770,
100000,3,2768,
100000,3,2766,
100000,3,2764,
100000,3,2762,
100000,3,2760,
100000,3,2758,
100000,3,2756,
100000,4,2754,
100000,4,2752,
100000,4,2750,
100000,4,2748,
100000,4,2746,
100000,3,2744,
100000,3,2742,
100000,3,2740,
100000,3,2738,
100000,4,2736,
100000,3,2734,
100000,3,2732,
100000,3,2730,
100000,3,2728,
100000,4,2726,
100000,4,2724,
100000,3,2722,
100000,3,2720,
100000,4,2718,
100000,4,2716,
100000,3,2714,
100000,3,2712,
100000,4,2710,
100000,3,2708,
100000,3,2706,
100000,3,2704,
100000,3,2702,
100000,4,2700,
100000,3,2698,
100000,3,2696,
100000,4,2694,
100000,4,2692,
100000,4,2690,
100000,3,2688,
100000,3,2686,
100000,3,2684,
100000,3,2682,
100000,4,2680,
100000,4,2678,
100000,4,2676,
100000,3,2674,
100000,3,2672,
100000,3,2670,
100000,3,2668,
100000,4,2666,
100000,4,2664,
100000,4,2662,
100000,3,2660,
100000,3,2658,
100000,3,2656,
100000,4,2654,
100000,4,2652,
100000,3,2650,
100000,4,2648,
100000,4,2646,
100000,4,2644,
100000,3,2642,
100000,3,2640,
100000,3,2638,
100000,3,2636,
100000,4,2634,
100000,3,2632,
100000,4,2630,
100000,3,2628,
100000,4,2626,
100000,3,2624,
100000,3,2622,
100000,3,2620,
100000,4,2618,
100000,3,2616,
100000,4,2614,
100000,4,2612,
100000,3,2610,
100000,3,2608,
100000,4,2606,
100000,4,2604,
100000,4,2602,
100000,4,2600,
100000,4,2598,
100000,3,2596,
100000,4,2594,
100000,3,2592,
100000,4,2590,
100000,4,2588,
100000,3,2586,
100000,3,2584,
100000,3,2582,
100000,4,2580,
100000,3,2578,
100000,4,2576,
100000,4,2574,
100000,3,2572,
100000,4,2570,
100000,4,2568,
100000,3,2566,
100000,3,2564,
100000,3,2562,
100000,3,2560,
100000,3,2558,
100000,3,2556,
100000,3,2554,
100000,3,2552,
100000,3,2550,
100000,4,2548,
100000,4,2546,
100000,3,2544,
100000,3,2542,
100000,3,2540,
100000,3,2538,
100000,3,2536,
100000,4,2534,
100000,4,2532,
100000,4,2530,
100000,3,2528,
100000,4,2526,
100000,4,2524,
100000,3,2522,
100000,4,2520,
100000,4,2518,
100000,4,2516,
100000,3,2514,
100000,4,2512,
100000,3,2510,
100000,3,2508,
100000,4,2506,
100000,4,2504,
100000,3,2502,
100000,3,2500,
100000,3,2498,
100000,4,2496,
100000,3,2494,
100000,3,2492,
100000,3,2490,
100000,4,2488,
100000,3,2486,
100000,3,2484,
100000,3,2482,
100000,3,2480,
100000,4,2478,
100000,4,2476,
100000,3,2474,
100000,4,2472,
100000,3,2470,
100000,4,2468,
100000,4,2466,
100000,3,2464,
100000,3,2462,
